fig_num,name,num_parts,img_url
fig-015573,"Jabba the Hutt (Big Fig), Dark Bluish Grey Stripes",3,https://cdn.rebrickable.com/media/sets/fig-015573.jpg
fig-015574,"Bib Fortuna, Black Suit, Blue Hands",4,https://cdn.rebrickable.com/media/sets/fig-015574.jpg
fig-015575,Vizam,4,https://cdn.rebrickable.com/media/sets/fig-015575.jpg
fig-015576,Wooof,4,https://cdn.rebrickable.com/media/sets/fig-015576.jpg
fig-015577,"Kithaba, Turban",4,https://cdn.rebrickable.com/media/sets/fig-015577.jpg
fig-015578,"Gamorrean Guard, Printed Head, Dark Brown Hands",3,https://cdn.rebrickable.com/media/sets/fig-015578.jpg
fig-015579,"Princess Leia, Slave Outfit, Long Dark Brown Hair",5,https://cdn.rebrickable.com/media/sets/fig-015579.jpg
fig-015584,"Astromech Droid, R2-D2 - Dual Sided Printed Body, Serving Tray",5,https://cdn.rebrickable.com/media/sets/fig-015584.jpg
fig-015674,"Sabine Wren, Hair",4,https://cdn.rebrickable.com/media/sets/fig-015674.jpg
fig-015719,"Ahsoka Tano, Padawan, Medium Legs",4,https://cdn.rebrickable.com/media/sets/fig-015719.jpg
fig-015720,"Astromech Droid, R7-A7, Dark Bluish Grey Rectangles",4,https://cdn.rebrickable.com/media/sets/fig-015720.jpg
fig-015722,"Anakin Skywalker, Dark Brown Robe",4,https://cdn.rebrickable.com/media/sets/fig-015722.jpg
fig-015723,Clone Pilot Odd Ball,4,https://cdn.rebrickable.com/media/sets/fig-015723.jpg
fig-015724,Clone Pilot Jag,4,https://cdn.rebrickable.com/media/sets/fig-015724.jpg
fig-015726,"Clone Pilot, Open Helmet with Yellow and Red Markings, White Legs",4,https://cdn.rebrickable.com/media/sets/fig-015726.jpg
fig-015727,"Astromech Droid, R4-P44, Pearl Titanium print",4,https://cdn.rebrickable.com/media/sets/fig-015727.jpg
fig-015729,"Astromech Droid, R5-D4, Dark Blue Center Panel",4,https://cdn.rebrickable.com/media/sets/fig-015729.jpg
fig-015880,"The Mandalorian / Din Djarin, Dark Brown Outfit, 87610pr0012 Helmet",5,https://cdn.rebrickable.com/media/sets/fig-015880.jpg
fig-016016,Qui-Gon Jinn,4,https://cdn.rebrickable.com/media/sets/fig-016016.jpg
fig-016019,"Qui-Gon Jinn, Poncho, Dark Brown Beard",5,https://cdn.rebrickable.com/media/sets/fig-016019.jpg
fig-016240,Clone Cadet,4,https://cdn.rebrickable.com/media/sets/fig-016240.jpg
fig-016241,K-2SO,4,https://cdn.rebrickable.com/media/sets/fig-016241.jpg
fig-016242,"Cassian Andor, Warm Tan Head",4,https://cdn.rebrickable.com/media/sets/fig-016242.jpg
fig-016243,Dedra Meero,4,https://cdn.rebrickable.com/media/sets/fig-016243.jpg
fig-016244,ISB Tactical Agent,4,https://cdn.rebrickable.com/media/sets/fig-016244.jpg
fig-016249,"Boba Fett, Child, Bright Light Blue Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016249.jpg
fig-016251,"Jango Fett, Pearl Titanium Torso with Printed Arms",6,https://cdn.rebrickable.com/media/sets/fig-016251.jpg
fig-016443,"Night Trooper, Dark Bluish Gray Helmet",4,https://cdn.rebrickable.com/media/sets/fig-016443.jpg
fig-016444,Death Trooper,4,https://cdn.rebrickable.com/media/sets/fig-016444.jpg
fig-016445,"Plo Koon, Printed Legs",3,https://cdn.rebrickable.com/media/sets/fig-016445.jpg
fig-016487,"Darth Maul, Pearl Titanium Body",4,https://cdn.rebrickable.com/media/sets/fig-016487.jpg
fig-016587,"327th Clone Trooper, Range Finder",6,https://cdn.rebrickable.com/media/sets/fig-016587.jpg
fig-016588,327th Clone Trooper,5,https://cdn.rebrickable.com/media/sets/fig-016588.jpg
fig-016592,"Ki-Adi-Mundi, Printed Legs",4,https://cdn.rebrickable.com/media/sets/fig-016592.jpg
fig-016593,Galactic Marine,5,https://cdn.rebrickable.com/media/sets/fig-016593.jpg
fig-016594,Commander Bacara,4,https://cdn.rebrickable.com/media/sets/fig-016594.jpg
fig-016601,Clone Commander Bly,6,https://cdn.rebrickable.com/media/sets/fig-016601.jpg
fig-016602,"Aayla Secura, Dark Azure",4,https://cdn.rebrickable.com/media/sets/fig-016602.jpg
fig-016603,"Commando Droid, Pearl Titanium",5,https://cdn.rebrickable.com/media/sets/fig-016603.jpg
fig-016605,"Obi-Wan Kenobi, Tan General Robes",4,https://cdn.rebrickable.com/media/sets/fig-016605.jpg
fig-016606,Clone Pilot,4,https://cdn.rebrickable.com/media/sets/fig-016606.jpg
fig-016607," Asajj Ventress, Dark Purple Outfit",3,https://cdn.rebrickable.com/media/sets/fig-016607.jpg
fig-016620,"Sig Greebling, Reddish Brown Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016620.jpg
fig-016621,Darth Dev,4,https://cdn.rebrickable.com/media/sets/fig-016621.jpg
fig-016623,Solitus,5,https://cdn.rebrickable.com/media/sets/fig-016623.jpg
fig-016669,Lama Su,3,https://cdn.rebrickable.com/media/sets/fig-016669.jpg
fig-016670,"Jango Fett, Pearl Titanium Torso with Plain Arms",6,https://cdn.rebrickable.com/media/sets/fig-016670.jpg
fig-016689,"AT-ST Driver, Printed Legs and Arms",4,https://cdn.rebrickable.com/media/sets/fig-016689.jpg
fig-016710,"Astromech Droid, R2-D2, White 30367b Dome, 30361c Body",4,https://cdn.rebrickable.com/media/sets/fig-016710.jpg
fig-016714,"Wicket, Molded Ewok, Dark Orange Hood, Tan Face, Lines on Hood",3,https://cdn.rebrickable.com/media/sets/fig-016714.jpg
fig-016758,"C-3PO, Red Eyes",3,https://cdn.rebrickable.com/media/sets/fig-016758.jpg
fig-016759,"Pit Droid, Reddish Brown",15,https://cdn.rebrickable.com/media/sets/fig-016759.jpg
fig-016760,GNK Power Droid (Gonk) - White,19,https://cdn.rebrickable.com/media/sets/fig-016760.jpg
fig-016761,Buzz Droid,15,https://cdn.rebrickable.com/media/sets/fig-016761.jpg
fig-016762,B2EMO,16,https://cdn.rebrickable.com/media/sets/fig-016762.jpg
fig-016763,"Jawa, Ugly Christmas Sweater",4,https://cdn.rebrickable.com/media/sets/fig-016763.jpg
fig-016764,WED Treadwell Repair Droid,23,https://cdn.rebrickable.com/media/sets/fig-016764.jpg
fig-016765,"Battle Droid, Medium Nougat Plate, Antenna",7,https://cdn.rebrickable.com/media/sets/fig-016765.jpg
fig-016766,Holiday MSE-6 Mouse Droid,11,https://cdn.rebrickable.com/media/sets/fig-016766.jpg
fig-016768,Imperial Probe Droid,18,https://cdn.rebrickable.com/media/sets/fig-016768.jpg
fig-016769,Christmas Tree Medical Droid,13,https://cdn.rebrickable.com/media/sets/fig-016769.jpg
fig-016770,"BB-8, Snow Man",3,https://cdn.rebrickable.com/media/sets/fig-016770.jpg
fig-016817,Droideka,30,https://cdn.rebrickable.com/media/sets/fig-016817.jpg
fig-016875,"Darth Vader, Gingerbread",6,https://cdn.rebrickable.com/media/sets/fig-016875.jpg
fig-016889,"Stormtrooper, Umber Brown Head",4,https://cdn.rebrickable.com/media/sets/fig-016889.jpg
fig-016890,"Stormtrooper, Warm Tan Head, Female",4,https://cdn.rebrickable.com/media/sets/fig-016890.jpg
fig-016892,"Han Solo, Smuggler Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016892.jpg
fig-016893,"Han Solo, Stormtrooper Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016893.jpg
fig-016894,"Princess Leia Organa, Ambassador Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016894.jpg
fig-016896,"Luke Skywalker, Stormtrooper Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016896.jpg
fig-016897,"Imperial Crew Member, Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-016897.jpg
fig-016899,"Stormtrooper, Sienna Brown Head, Female",4,https://cdn.rebrickable.com/media/sets/fig-016899.jpg
fig-016900,"Imperial Navy Officer, Lieutenant",4,https://cdn.rebrickable.com/media/sets/fig-016900.jpg
fig-016901,"Astromech Droid, R3-T6",4,https://cdn.rebrickable.com/media/sets/fig-016901.jpg
fig-016903,"Obi-Wan Kenobi, Dark Brown Hood, Cloak",5,https://cdn.rebrickable.com/media/sets/fig-016903.jpg
fig-016906,Admiral Motti,4,https://cdn.rebrickable.com/media/sets/fig-016906.jpg
fig-016907,General Tagge,4,https://cdn.rebrickable.com/media/sets/fig-016907.jpg
fig-016908,"Colonel Yularen, White Hair",4,https://cdn.rebrickable.com/media/sets/fig-016908.jpg
fig-016909,"Grand Moff Tarkin, Plain Legs",4,https://cdn.rebrickable.com/media/sets/fig-016909.jpg
fig-016910,"Imperial Gunner, Sienna Brown Head",4,https://cdn.rebrickable.com/media/sets/fig-016910.jpg
fig-016911,5D6-RA-7,3,https://cdn.rebrickable.com/media/sets/fig-016911.jpg
fig-016912,"Imperial Gunner, Reddish Brown Head",4,https://cdn.rebrickable.com/media/sets/fig-016912.jpg
fig-016913,"Imperial Navy Trooper, Reddish Brown Head",4,https://cdn.rebrickable.com/media/sets/fig-016913.jpg
fig-016915,"Luke Skywalker, Black Outfit",4,https://cdn.rebrickable.com/media/sets/fig-016915.jpg
fig-016916,Imperial Dignitary Sim Aloo,4,https://cdn.rebrickable.com/media/sets/fig-016916.jpg
fig-016918,"Royal Guard, Dark Red Hands, 19888 Cape, 28621 Head",5,https://cdn.rebrickable.com/media/sets/fig-016918.jpg
fig-016920,Hot Tub Stormtrooper,4,https://cdn.rebrickable.com/media/sets/fig-016920.jpg
fig-016921,"Imperial Shuttle Pilot, Medium Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-016921.jpg
fig-016922,Director Krennic,5,https://cdn.rebrickable.com/media/sets/fig-016922.jpg
fig-016923,"Luke Skywalker, White Robe",4,https://cdn.rebrickable.com/media/sets/fig-016923.jpg
fig-016924,Galen Erso,4,https://cdn.rebrickable.com/media/sets/fig-016924.jpg
fig-016925,"Stormtrooper, Medium Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-016925.jpg
fig-016926,"Stormtrooper, Light Nougat Head, Female",4,https://cdn.rebrickable.com/media/sets/fig-016926.jpg
fig-016931,Interrogation Droid,9,https://cdn.rebrickable.com/media/sets/fig-016931.jpg
fig-016933,"TIE Pilot, Printed Legs, Warm Tan Head",4,https://cdn.rebrickable.com/media/sets/fig-016933.jpg
fig-017161,"The Mandalorian / Din Djarin, Dark Brown Outfit with Cape, Printed Head",5,https://cdn.rebrickable.com/media/sets/fig-017161.jpg
fig-017261,BB-8,2,https://cdn.rebrickable.com/media/sets/fig-017261.jpg
fig-017323,Cobb Vanth,6,https://cdn.rebrickable.com/media/sets/fig-017323.jpg
fig-017324,Cad Bane,5,https://cdn.rebrickable.com/media/sets/fig-017324.jpg
fig-017325,"Mandalorian, Umber Brown Head",5,https://cdn.rebrickable.com/media/sets/fig-017325.jpg
fig-017326,"Mandalorian, Light Nougat Head",5,https://cdn.rebrickable.com/media/sets/fig-017326.jpg
fig-017457,"Luke Skywalker, Black Robes (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017457.jpg
fig-017459,Darth Vader (SMART Play),5,https://cdn.rebrickable.com/media/sets/fig-017459.jpg
fig-017461,Emperor Palpatine (SMART Play),4,https://cdn.rebrickable.com/media/sets/fig-017461.jpg
fig-017463,"Royal Guard, Dark Red Hands, Short Cape",5,https://cdn.rebrickable.com/media/sets/fig-017463.jpg
fig-017465,"Rebel Pilot A-Wing, Green Uniform",4,https://cdn.rebrickable.com/media/sets/fig-017465.jpg
fig-017468,"Princess Leia, White Robe (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017468.jpg
fig-017470,"Luke Skywalker, Orange Rebel Pilot Outift (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017470.jpg
fig-017471,"Astromech Droid, R2-D2 (SMART Play)",5,https://cdn.rebrickable.com/media/sets/fig-017471.jpg
fig-017472,"Rebel Crew, Sienna Brown Head",5,https://cdn.rebrickable.com/media/sets/fig-017472.jpg
fig-017481,"Wicket, Ewok (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017481.jpg
fig-017482,"AT-ST Driver, Printed Legs, Plain Arms",4,https://cdn.rebrickable.com/media/sets/fig-017482.jpg
fig-017488,"Luke Skywalker, Dagobah Outfit (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017488.jpg
fig-017489,"Astromech Droid, R2-D2, Flat Silver Dome, Mud Stains",4,https://cdn.rebrickable.com/media/sets/fig-017489.jpg
fig-017491,"Yoda, Olive Green Head (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017491.jpg
fig-017498,C-3PO (SMART Play),2,https://cdn.rebrickable.com/media/sets/fig-017498.jpg
fig-017500,"Chewbacca, Dark Brown (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017500.jpg
fig-017502,"Han Solo, Black Vest (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017502.jpg
fig-017503,"Luke Skywalker, White Robe (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017503.jpg
fig-017504,Jawa,4,https://cdn.rebrickable.com/media/sets/fig-017504.jpg
fig-017505,Gnk Power Droid (GONK) - Blue,13,https://cdn.rebrickable.com/media/sets/fig-017505.jpg
fig-017507,"Greedo, Sand Green Skin (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017507.jpg
fig-017509,"Obi-Wan Kenobi, Old (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017509.jpg
fig-017510,"Sandtrooper, Black Pauldron, Sienna Brown Head",5,https://cdn.rebrickable.com/media/sets/fig-017510.jpg
fig-017520,Imperial Scout Trooper,4,https://cdn.rebrickable.com/media/sets/fig-017520.jpg
fig-017538,Colonel Ward,4,https://cdn.rebrickable.com/media/sets/fig-017538.jpg
fig-017539,Carson Teva,4,https://cdn.rebrickable.com/media/sets/fig-017539.jpg
fig-017540,"Astromech Droid, Dark Green Head, New Republic",4,https://cdn.rebrickable.com/media/sets/fig-017540.jpg
fig-017552,"Grogu, 7789 Body, Mandalorian Apprentice",2,https://cdn.rebrickable.com/media/sets/fig-017552.jpg
fig-017554,"Grogu, 7789 Body",2,https://cdn.rebrickable.com/media/sets/fig-017554.jpg
fig-017567,"Imperial Remnant Stormtrooper, Medium Nougat Head, Pauldron",5,https://cdn.rebrickable.com/media/sets/fig-017567.jpg
fig-017568,"The Mandalorian / Din Djarin, Dark Brown Outfit with Jet Pack",5,https://cdn.rebrickable.com/media/sets/fig-017568.jpg
fig-017569,"Colonel Ward, Sand Green Torso",4,https://cdn.rebrickable.com/media/sets/fig-017569.jpg
fig-017570,Garazeb (Zeb) Orrelios,3,https://cdn.rebrickable.com/media/sets/fig-017570.jpg
fig-017571,Imperial Remnant AT-RT Driver,4,https://cdn.rebrickable.com/media/sets/fig-017571.jpg
fig-017573,"The Mandalorian / Din Djarin, Dark Brown Outfit, Cape",5,https://cdn.rebrickable.com/media/sets/fig-017573.jpg
